epoch,train_loss,train_acc,test_loss,test_acc,fs_1shot_mean
1,6.875610307352432,0.0012966804979253112,6.873609473404375,0.001441578148710167,0.6279999825358391
10,5.775497714415291,0.05108921161825726,7.252167312844286,0.001669195751138088,0.5679999832808972
20,3.491514731716636,0.2979253112033195,9.489725464756049,0.0018968133535660092,0.6335999831557274
30,2.6405583801648476,0.4358402489626556,10.703077445909814,0.001669195751138088,0.6015999841690064
40,2.1436588811558606,0.5228734439834025,11.50818920135498,0.001669195751138088,0.637199985384941
50,1.7651095366635858,0.6028526970954357,12.144270230265496,0.002276176024279211,0.63359998524189
60,1.468086266359746,0.6657157676348547,12.656292480172462,0.002276176024279211,0.6459999820590019
70,1.2285617949157361,0.7196576763485477,13.070927749559717,0.002276176024279211,0.6443999862670898
80,1.0270203620392755,0.7735995850622407,13.428106817226965,0.0024279210925644916,0.6439999809861183
90,0.8600546141333928,0.8146265560165975,13.731329158671851,0.002503793626707132,0.641199983805418
100,0.7221634924806506,0.8497406639004149,13.997942304148257,0.0025796661608497723,0.6271999841928482
110,0.6176030264784959,0.8773858921161826,14.241458309506907,0.002655538694992413,0.6799999821186066
120,0.5206916576979176,0.9026452282157676,14.478021714293842,0.002655538694992413,0.6487999829649925
130,0.4498137559322332,0.9223029045643154,14.664798218069725,0.002655538694992413,0.6811999824643135
140,0.38577979585982314,0.9368775933609959,14.859377194376824,0.002731411229135053,0.6367999836802483
150,0.34669052390073307,0.9447095435684647,15.044269006229142,0.0025796661608497723,0.6551999840140342
