epoch,train_loss,train_acc,test_loss,test_acc,fs_1shot_mean
1,9.364659678857057,0.0008817427385892116,8.73169674919647,0.0009863429438543246,0.48039998561143876
10,8.180933478652246,0.00783195020746888,8.899772370903237,0.0002276176024279211,0.5663999858498573
20,5.777982670739786,0.17411825726141078,10.755840505211099,0.0028072837632776935,0.6143999835848808
30,4.803258480615174,0.32266597510373446,12.050046892999445,0.0025796661608497723,0.6071999847888947
40,4.035998975993782,0.4297717842323652,12.911832244650832,0.002352048558421851,0.6475999835133552
50,4.2801361557663675,0.45233402489626556,13.189365303632124,0.00204855842185129,0.6627999836206436
60,3.3043137172989496,0.5531639004149378,14.136026743546273,0.0021244309559939304,0.6751999831199647
70,3.113442263066374,0.6233402489626556,14.706692241927952,0.0025796661608497723,0.671999982893467
80,2.985761252460101,0.6775414937759336,15.214887702349321,0.002883156297420334,0.6807999813556671
90,2.542595322953155,0.7228215767634855,15.62066124480905,0.002731411229135053,0.6823999819159507
100,2.2638522793125633,0.762551867219917,15.985608360142384,0.0030349013657056147,0.6735999804735183
110,2.2314362585149854,0.7953838174273858,16.287161299325888,0.003262518968133536,0.721999979019165
120,2.090309294446415,0.8241182572614107,16.67155633389371,0.0034901365705614566,0.6971999819576741
130,1.8990740377381938,0.8503630705394191,16.917816041742714,0.003262518968133536,0.7279999819397927
140,1.9994543348716585,0.8688796680497926,17.20741618258282,0.0034142640364188165,0.6947999833524228
150,1.870309429058176,0.8851659751037344,17.507494389432146,0.0034901365705614566,0.7039999806880951
